order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue,transition_rate
2025-04-23,FAMILY,반바지,반바지,1,1,1,29000,0
2025-04-23,SILVER,반바지,긴바지,1,1,1,54930,0
2025-04-24,FAMILY,가방,바람막이,1,1,1,106100,0
2025-04-24,FAMILY,방수자켓,UNKNOWN,1,1,1,36980,0
2025-04-25,FAMILY,상의,상의,1,1,2,98000,0
2025-04-26,FAMILY,바람막이,바람막이,1,1,1,97870,0
2025-04-27,FAMILY,긴바지,셋업,1,1,1,83000,0
2025-04-27,FAMILY,라운드티,셋업,1,1,1,83000,0
2025-04-27,FAMILY,라운드티,카고/조거,1,1,1,65000,0
2025-04-27,FAMILY,상의,맨투맨/후드티,1,1,1,53000,0
2025-04-27,FAMILY,셋업,맨투맨/후드티,1,1,1,53000,0
2025-04-28,FAMILY,긴바지,긴바지,1,1,2,104400,0
2025-04-28,FAMILY,등산화,UNKNOWN,1,1,1,36500,0
2025-04-28,FAMILY,상의,UNKNOWN,1,1,1,36500,0
2025-04-28,FAMILY,폴로티/집업,UNKNOWN,1,1,1,36500,0
2025-04-30,FAMILY,가방,긴바지,1,1,1,55000,0
2025-04-30,FAMILY,긴바지,긴바지,1,1,1,59760,0
2025-04-30,FAMILY,긴바지,반바지,1,1,1,17680,0
2025-04-30,FAMILY,미드/롱다운,상의,1,1,1,38000,0
2025-04-30,FAMILY,방수자켓,방수자켓,1,1,1,57000,0
2025-05-01,FAMILY,라운드티,긴바지,1,1,1,31200,0
2025-05-01,FAMILY,바람막이,긴바지,2,2,2,87740,0
2025-05-03,FAMILY,긴바지,긴바지,1,1,1,97530,0
2025-05-03,FAMILY,긴바지,자켓/ 베스트,1,1,1,37430,0
2025-05-03,FAMILY,긴바지,라운드티,1,1,1,32510,0
2025-05-03,FAMILY,라운드티,긴바지,1,1,1,97530,0
2025-05-03,FAMILY,라운드티,바람막이,1,1,1,91000,0
2025-05-03,FAMILY,라운드티,자켓/ 베스트,1,1,1,37430,0
2025-05-03,FAMILY,라운드티,라운드티,1,1,1,32510,0
2025-05-03,FAMILY,라운드티,반바지,1,1,1,29370,0
2025-05-03,FAMILY,상의,바람막이,1,1,1,91000,0
2025-05-04,FAMILY,라운드티,UNKNOWN,1,1,1,28070,0
2025-05-04,FAMILY,하이킹,등산화,1,1,1,74300,0
2025-05-05,FAMILY,액세서리,반바지,1,1,1,32820,0
2025-05-05,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,40480,0
2025-05-06,FAMILY,등산화,등산화,1,1,1,85620,0
2025-05-06,FAMILY,반바지,셔츠,1,1,1,53000,0
2025-05-06,FAMILY,자켓/ 베스트,UNKNOWN,1,1,1,41000,0
2025-05-06,FAMILY,하이킹,긴바지,1,1,1,40440,0
2025-05-06,SILVER,셋업,상의,1,1,1,45420,0
2025-05-07,FAMILY,긴바지,UNKNOWN,1,1,1,111000,0
2025-05-07,FAMILY,라운드티,UNKNOWN,1,1,1,111000,0
2025-05-07,FAMILY,라운드티,하이킹,1,1,1,63430,0
2025-05-07,FAMILY,라운드티,라운드티,1,1,1,28900,0
2025-05-07,FAMILY,반바지,UNKNOWN,1,1,1,29990,0
2025-05-08,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-05-09,FAMILY,긴바지,라운드티,1,1,1,27280,0
2025-05-09,FAMILY,라운드티,라운드티,1,1,1,28000,0
2025-05-09,FAMILY,바람막이,맨투맨/후드티,1,1,1,34290,0
2025-05-10,FAMILY,긴바지,바람막이,1,1,1,47000,0
2025-05-10,FAMILY,라운드티,긴바지,2,2,2,114790,0
2025-05-10,FAMILY,라운드티,라운드티,1,1,1,39500,0
2025-05-10,FAMILY,반바지,긴바지,1,1,1,52180,0
2025-05-11,FAMILY,가방,반바지,1,1,1,17000,0
2025-05-11,FAMILY,긴바지,셋업,1,1,1,68130,0
2025-05-11,FAMILY,긴바지,라운드티,2,2,2,48600,0
2025-05-11,FAMILY,등산화,등산화,1,1,1,70300,0
2025-05-11,FAMILY,라운드티,라운드티,2,2,2,85190,0
2025-05-11,FAMILY,라운드티,긴바지,1,1,1,41570,0
2025-05-11,FAMILY,라운드티,UNKNOWN,1,1,1,29160,0
2025-05-11,FAMILY,라운드티,반바지,1,1,1,16370,0
2025-05-11,FAMILY,바람막이,긴바지,1,1,1,45820,0
2025-05-11,FAMILY,반바지,라운드티,1,1,1,54910,0
2025-05-11,FAMILY,반바지,반바지,1,1,1,19000,0
2025-05-11,FAMILY,상의,셋업,2,2,2,109410,0
2025-05-11,FAMILY,셋업,반바지,1,1,1,17020,0
2025-05-11,FAMILY,액세서리,반바지,1,1,1,18030,0
2025-05-11,FAMILY,자켓/ 베스트,상의,1,1,1,35450,0
2025-05-11,FAMILY,자켓/베스트,라운드티,1,1,1,24790,0
2025-05-11,FAMILY,하이킹,폴로티/집업,1,1,1,27000,0
2025-05-11,FAMILY,하이킹,반바지,1,1,1,19000,0
2025-05-11,FAMILY,햇,긴바지,1,1,1,32000,0
2025-05-12,FAMILY,긴바지,스니커즈,1,1,1,69000,0
2025-05-12,FAMILY,하이킹,스니커즈,1,1,1,69000,0
2025-05-14,FAMILY,상의,셋업,1,1,1,61500,0
2025-05-14,FAMILY,패딩/슬림다운,스니커즈,1,1,1,58680,0
2025-05-15,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-05-15,FAMILY,긴바지,라운드티,1,1,1,36900,0
2025-05-15,FAMILY,라운드티,반바지,1,1,1,79000,0
2025-05-15,SILVER,긴바지,바람막이,1,1,1,129000,0
2025-05-16,FAMILY,자켓/ 베스트,긴바지,1,1,1,52000,0
2025-05-16,SILVER,긴바지,긴바지,1,1,1,90400,0
2025-05-16,SILVER,라운드티,긴바지,1,1,1,90400,0
2025-05-16,SILVER,바람막이,긴바지,1,1,1,90400,0
2025-05-16,SILVER,반바지,긴바지,1,1,1,90400,0
2025-05-16,SILVER,셋업,긴바지,1,1,1,90400,0
2025-05-18,FAMILY,등산화,등산화,1,1,1,87900,0
2025-05-20,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-05-20,FAMILY,상의,긴바지,1,1,1,65000,0
2025-05-20,FAMILY,상의,라운드티,1,1,1,24840,0
2025-05-20,FAMILY,하이킹,등산화,1,1,1,90300,0
2025-05-21,FAMILY,긴바지,스니커즈,1,1,1,66860,0
2025-05-21,FAMILY,반바지,라운드티,1,1,1,29000,0
2025-05-21,FAMILY,셔츠,라운드티,1,1,1,29000,0
2025-05-21,FAMILY,자켓/ 베스트,라운드티,1,1,1,56560,0
2025-05-22,FAMILY,긴바지,긴바지,1,1,1,49900,0
2025-05-22,FAMILY,라운드티,라운드티,1,1,1,28000,0
2025-05-22,FAMILY,반바지,라운드티,1,1,2,55420,0
2025-05-22,FAMILY,트레일러닝,스니커즈,1,1,1,69000,0
2025-05-22,FAMILY,폴로티/집업,셋업,1,1,1,83000,0
2025-05-22,FAMILY,폴로티/집업,라운드티,1,1,1,41000,0
2025-05-23,FAMILY,긴바지,긴바지,1,1,1,44470,0
2025-05-24,FAMILY,셋업,긴바지,1,1,1,98100,0
2025-05-24,FAMILY,스니커즈,스니커즈,1,1,1,49000,0
2025-05-25,FAMILY,라운드티,반바지,1,1,2,74560,0
2025-05-26,FAMILY,스니커즈,스니커즈,1,1,1,43900,0
2025-05-27,FAMILY,등산화,등산화,1,1,1,90300,0
2025-05-27,FAMILY,액세서리,스니커즈,1,1,1,49000,0
2025-05-27,SILVER,긴바지,긴바지,1,1,1,48080,0
2025-05-28,FAMILY,긴바지,스니커즈,1,1,1,47740,0
2025-05-28,FAMILY,라운드티,스니커즈,1,1,1,47940,0
2025-05-28,FAMILY,바람막이,반바지,1,1,1,33390,0
2025-05-28,FAMILY,바람막이,라운드티,1,1,1,20610,0
2025-05-29,FAMILY,라운드티,상의,1,1,1,56100,0
2025-05-29,FAMILY,라운드티,라운드티,1,1,1,27580,0
2025-05-30,FAMILY,긴바지,긴바지,1,1,1,60000,0
2025-05-30,FAMILY,긴바지,스니커즈,1,1,1,44300,0
2025-05-31,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-06-01,FAMILY,부츠,스니커즈,1,1,1,46950,0
2025-06-01,FAMILY,스니커즈,긴바지,1,1,1,57640,0
2025-06-01,FAMILY,하이킹,셋업,1,1,1,53000,0
2025-06-01,SILVER,하이킹,셋업,1,1,1,60000,0
2025-06-02,SILVER,크로스/토트백,UNKNOWN,1,1,1,101410,0
2025-06-03,FAMILY,라운드티,라운드티,1,1,1,24560,0
2025-06-03,FAMILY,하이킹,하이킹,1,1,1,90340,0
2025-06-05,FAMILY,스니커즈,스니커즈,1,1,2,95000,0
2025-06-05,FAMILY,하이킹,라운드티,1,1,2,58000,0
2025-06-05,SILVER,긴바지,긴바지,1,1,3,193000,0
2025-06-05,SILVER,하이킹,긴바지,1,1,3,193000,0
2025-06-06,FAMILY,셋업,셋업,1,1,1,83300,0
2025-06-08,FAMILY,라운드티,라운드티,1,1,2,58000,0
2025-06-09,FAMILY,반바지,긴바지,1,1,2,114710,0
2025-06-13,FAMILY,셋업,스니커즈,1,1,1,49000,0
2025-06-13,FAMILY,폴로티/집업,폴로티/집업,1,1,1,41900,0
2025-06-14,FAMILY,긴바지,라운드티,1,1,1,32020,0
2025-06-16,FAMILY,긴바지,긴바지,1,1,1,104470,0
2025-06-17,FAMILY,라운드티,상의,1,1,1,58180,0
2025-06-17,FAMILY,라운드티,라운드티,1,1,1,24520,0
2025-06-17,FAMILY,라운드티,액세서리,1,1,1,8680,0
2025-06-17,FAMILY,스니커즈,스니커즈,1,1,1,48900,0
2025-06-18,FAMILY,반바지,라운드티,1,1,1,29000,0
2025-06-19,FAMILY,라운드티,라운드티,1,1,1,21780,0
2025-06-23,FAMILY,스니커즈,스니커즈,1,1,1,49000,0
2025-06-25,FAMILY,등산화,스니커즈,1,1,1,49000,0
2025-06-25,FAMILY,라운드티,상의,1,1,1,48300,0
2025-06-27,FAMILY,하이킹,스니커즈,1,1,1,35570,0
2025-07-01,FAMILY,셋업,반바지,1,1,1,79000,0
2025-07-06,FAMILY,등산화,등산화,1,1,1,139510,0
2025-07-08,FAMILY,셋업,셋업,1,1,1,35270,0
2025-07-08,FAMILY,하이킹,상의,1,1,1,49000,0
2025-07-09,FAMILY,패딩/슬림다운,UNKNOWN,1,1,1,88075,0
2025-07-09,SILVER,하이킹,미드/롱다운,1,1,1,227525,0
2025-07-10,FAMILY,볼캡,스니커즈,1,1,1,49000,0
2025-07-10,FAMILY,스니커즈,스니커즈,1,1,1,49000,0
2025-07-12,SILVER,미드/롱다운,셋업,1,1,1,108300,0
2025-07-12,SILVER,미드/롱다운,라운드티,1,1,1,42880,0
2025-07-13,SILVER,UNKNOWN,반바지,1,1,1,25850,0
2025-07-13,SILVER,긴바지,반바지,1,1,1,25850,0
2025-07-14,FAMILY,트레일러닝,트레일러닝,1,1,1,109000,0
2025-07-15,FAMILY,바람막이,라운드티,1,1,1,35000,0
2025-07-17,FAMILY,등산화,자켓/ 베스트,1,1,1,131200,0
2025-07-17,FAMILY,등산화,바람막이,1,1,1,56500,0
2025-07-17,FAMILY,라운드티,라운드티,1,1,2,59480,0
2025-07-18,FAMILY,긴바지,미드/롱다운,1,1,1,265525,0
2025-07-18,FAMILY,스니커즈,스니커즈,2,2,2,96000,0
2025-07-19,FAMILY,라운드티,반바지,1,1,1,29000,0
2025-07-21,FAMILY,스니커즈,스니커즈,1,1,1,39000,0
2025-07-22,FAMILY,바람막이,스니커즈,1,1,1,42570,0
2025-07-24,FAMILY,스니커즈,상의,1,1,1,45460,0
2025-07-25,FAMILY,라운드티,셋업,1,1,1,41100,0
2025-07-25,FAMILY,미드/롱다운,미드/롱다운,1,1,1,256775,0
2025-07-28,FAMILY,등산화,등산화,1,1,1,90300,0
2025-07-30,FAMILY,라운드티,라운드티,1,1,1,47000,0
2025-08-01,FAMILY,라운드티,긴바지,1,1,1,53000,0
2025-08-04,SILVER,폴로티/집업,라운드티,1,1,1,34250,0
2025-08-05,FAMILY,라운드티,셋업,1,1,1,109750,0
2025-08-05,FAMILY,라운드티,바람막이,1,1,1,54330,0
2025-08-05,FAMILY,자켓/ 베스트,라운드티,1,1,1,24650,0
2025-08-05,FAMILY,카고/조거,카고/조거,1,1,1,63000,0
2025-08-07,FAMILY,셋업,셋업,1,1,1,86760,0
2025-08-08,FAMILY,등산화,라운드티,1,1,1,26950,0
2025-08-12,FAMILY,라운드티,라운드티,1,1,1,35000,0
2025-08-12,FAMILY,셔츠,반바지,1,1,1,40000,0
2025-08-13,FAMILY,미드/롱다운,라운드티,1,1,1,22000,0
2025-08-13,SILVER,미드/롱다운,미드/롱다운,1,1,1,192000,0
2025-08-21,FAMILY,라운드티,반바지,1,1,1,61620,0
2025-08-30,FAMILY,라운드티,하이킹,1,1,1,54470,0
2025-08-30,FAMILY,폴로티/집업,하이킹,1,1,1,54470,0
2025-08-31,FAMILY,라운드티,셋업,1,1,1,89000,0
2025-09-03,FAMILY,라운드티,라운드티,1,1,1,31860,0
2025-09-03,FAMILY,하이킹,하이킹,1,1,1,55000,0
2025-09-04,FAMILY,하이킹,하이킹,1,1,1,55000,0
2025-09-09,FAMILY,셋업,바람막이,1,1,1,124090,0
2025-09-09,FAMILY,셋업,셋업,1,1,1,46740,0
2025-09-14,FAMILY,UNKNOWN,바람막이,1,1,1,82930,0
2025-09-14,FAMILY,하이킹,자켓/ 베스트,1,1,1,35000,0
2025-09-15,FAMILY,UNKNOWN,UNKNOWN,1,1,1,97210,0
2025-09-15,FAMILY,긴바지,긴바지,1,1,1,65000,0
2025-09-15,FAMILY,라운드티,라운드티,3,3,4,90000,0
2025-09-15,FAMILY,바람막이,긴바지,1,1,1,51000,0
2025-09-15,FAMILY,반바지,반바지,1,1,1,51350,0
2025-09-15,FAMILY,셋업,긴바지,1,1,1,65000,0
2025-09-17,FAMILY,셋업,셋업,1,1,1,53000,0
2025-09-17,FAMILY,자켓/베스트,등산화,1,1,1,93740,0
2025-09-17,FAMILY,자켓/베스트,장갑,1,1,1,27940,0
2025-09-18,FAMILY,가방,라운드티,1,1,1,34320,0
2025-09-18,FAMILY,라운드티,긴바지,1,1,1,43000,0
2025-09-18,FAMILY,반바지,긴바지,1,1,1,43000,0
2025-09-18,FAMILY,방수자켓,자켓/ 베스트,1,1,1,21880,0
2025-09-18,FAMILY,상의,상의,1,1,1,59000,0
2025-09-20,FAMILY,미드/롱다운,바람막이,1,1,1,113960,0
2025-09-20,TITANIUM,반바지,셋업,1,1,3,397200,0
2025-09-20,TITANIUM,반바지,인터체인지 (3 in 1),1,1,1,395000,0
2025-09-20,TITANIUM,반바지,긴바지,1,1,1,53000,0
2025-09-20,TITANIUM,셋업,셋업,1,1,3,397200,0
2025-09-20,TITANIUM,셋업,인터체인지 (3 in 1),1,1,1,395000,0
2025-09-20,TITANIUM,셋업,긴바지,1,1,1,53000,0
2025-09-22,FAMILY,UNKNOWN,맨투맨/후드티,1,1,1,39000,0
2025-09-22,FAMILY,햇,자켓/ 베스트,1,1,1,35000,0
2025-09-23,FAMILY,라운드티,라운드티,1,1,1,21820,0
2025-09-23,FAMILY,반바지,셋업,1,1,1,44330,0
2025-09-23,FAMILY,볼캡,장갑,1,1,1,16160,0
2025-09-24,FAMILY,가방,셋업,1,1,1,32000,0
2025-09-24,FAMILY,바람막이,맨투맨/후드티,1,1,1,47000,0
2025-09-25,FAMILY,자켓/ 베스트,자켓/베스트,1,1,1,37010,0
2025-09-25,FAMILY,자켓/ 베스트,라운드티,1,1,1,24060,0
2025-09-26,FAMILY,셋업,미드/롱다운,1,1,1,294410,0
2025-09-26,FAMILY,폴로티/집업,미드/롱다운,1,1,1,294410,0
2025-10-01,FAMILY,라운드티,폴로티/집업,1,1,1,53300,0
2025-10-01,FAMILY,라운드티,맨투맨/후드티,1,1,1,39000,0
2025-10-01,FAMILY,바람막이,셋업,1,1,1,91520,0
2025-10-01,FAMILY,바람막이,패딩/슬림다운,1,1,1,62450,0
2025-10-01,FAMILY,상의,맨투맨/후드티,1,1,1,39000,0
2025-10-01,FAMILY,하이킹,긴바지,1,1,1,33000,0
2025-10-03,FAMILY,맨투맨/후드티,자켓/베스트,1,1,1,86400,0
2025-10-03,FAMILY,반바지,자켓/베스트,1,1,1,43470,0
2025-10-03,FAMILY,액세서리,라운드티,1,1,1,16360,0
2025-10-03,FAMILY,자켓/ 베스트,셋업,1,1,1,69000,0
2025-10-04,FAMILY,미드/롱다운,UNKNOWN,1,1,1,63100,0
2025-10-05,FAMILY,셋업,셋업,1,1,1,75820,0
2025-10-08,FAMILY,반바지,UNKNOWN,1,1,1,80700,0
2025-10-08,FAMILY,자켓/ 베스트,맨투맨/후드티,1,1,1,39000,0
2025-10-09,FAMILY,긴바지,크로스/토트백,1,1,1,17500,0
2025-10-09,FAMILY,상의,등산화,1,1,1,127000,0
2025-10-09,SILVER,바람막이,바람막이,1,1,1,85810,0
2025-10-09,SILVER,셋업,바람막이,1,1,1,85810,0
2025-10-09,SILVER,폴로티/집업,바람막이,1,1,1,85810,0
2025-10-10,FAMILY,긴바지,셋업,1,1,1,20500,0
2025-10-10,FAMILY,바람막이,맨투맨/후드티,1,1,1,37000,0
2025-10-12,FAMILY,UNKNOWN,폴로티/집업,1,1,1,35820,0
2025-10-12,FAMILY,UNKNOWN,맨투맨/후드티,1,1,1,35540,0
2025-10-12,FAMILY,가방,긴바지,1,1,1,35000,0
2025-10-12,FAMILY,가방,라운드티,1,1,1,17500,0
2025-10-12,FAMILY,긴바지,상의,1,1,1,27000,0
2025-10-12,FAMILY,긴바지,라운드티,1,1,1,17500,0
2025-10-12,FAMILY,라운드티,셋업,2,2,2,62000,0
2025-10-12,FAMILY,라운드티,라운드티,1,1,1,17500,0
2025-10-12,FAMILY,맨투맨/후드티,라운드티,1,1,1,23740,0
2025-10-12,FAMILY,미드/롱다운,자켓/베스트,1,1,1,33610,0
2025-10-12,FAMILY,반바지,바람막이,1,1,1,123000,0
2025-10-12,FAMILY,반바지,맨투맨/후드티,1,1,1,35540,0
2025-10-12,FAMILY,반바지,셋업,1,1,1,31750,0
2025-10-12,FAMILY,상의,상의,1,1,1,27000,0
2025-10-12,FAMILY,셋업,셋업,1,1,1,20500,0
2025-10-12,FAMILY,스니커즈,상의,1,1,1,39000,0
2025-10-12,FAMILY,스니커즈,셋업,1,1,1,31000,0
2025-10-12,FAMILY,자켓/베스트,라운드티,1,1,1,17500,0
2025-10-16,FAMILY,라운드티,긴바지,1,1,1,43000,0
2025-10-16,FAMILY,맨투맨/후드티,볼캡,1,1,2,90000,0
2025-10-16,FAMILY,반바지,긴바지,1,1,1,43000,0
2025-10-17,FAMILY,자켓/베스트,라운드티,1,1,1,23650,0
2025-10-18,FAMILY,상의,라운드티,1,1,1,35000,0
2025-10-20,FAMILY,볼캡,패딩/슬림다운,1,1,1,95000,0
2025-10-20,SILVER,바람막이,바람막이,1,1,1,68360,0
2025-10-22,FAMILY,라운드티,라운드티,1,1,1,33000,0
2025-10-23,FAMILY,등산화,등산화,1,1,1,127790,0
2025-10-23,FAMILY,패딩/슬림다운,패딩/슬림다운,1,1,1,82000,0
2025-10-24,FAMILY,인터체인지 (3 in 1),패딩/슬림다운,1,1,1,73200,0
2025-10-26,FAMILY,UNKNOWN,등산화,1,1,1,156160,0
2025-10-27,FAMILY,긴바지,셋업,1,1,1,79300,0
2025-10-28,FAMILY,하이킹,긴바지,1,1,1,107000,0
2025-10-29,FAMILY,UNKNOWN,부츠,1,1,1,139770,0
2025-10-29,FAMILY,셋업,라운드티,1,1,1,49500,0
2025-10-29,FAMILY,하이킹,부츠,1,1,1,139770,0
2025-11-01,FAMILY,라운드티,맨투맨/후드티,1,1,1,57000,0
2025-11-03,FAMILY,긴바지,셋업,1,1,2,184200,0
2025-11-03,FAMILY,바람막이,인터체인지 (3 in 1),1,1,1,385000,0
2025-11-03,FAMILY,셋업,셋업,1,1,2,184200,0
2025-11-04,FAMILY,긴바지,맨투맨/후드티,1,1,1,59000,0
2025-11-05,FAMILY,자켓/베스트,패딩/슬림다운,1,1,1,137200,0
2025-11-07,FAMILY,UNKNOWN,패딩/슬림다운,1,1,1,83000,0
2025-11-07,FAMILY,볼캡,볼캡,1,1,1,45000,0
2025-11-09,FAMILY,셋업,셋업,1,1,1,87000,0
2025-11-10,FAMILY,반바지,장갑,1,1,1,27110,0
2025-11-15,SILVER,미드/롱다운,미드/롱다운,1,1,1,284030,0
2025-11-17,FAMILY,미드/롱다운,볼캡,1,1,1,45000,0
2025-11-19,FAMILY,라운드티,긴바지,1,1,1,89120,0
2025-11-24,FAMILY,셋업,셋업,1,1,1,27900,0
2025-11-26,FAMILY,등산화,셋업,1,1,1,28570,0
2025-11-26,FAMILY,패딩/슬림다운,긴바지,1,1,1,31300,0
2025-11-27,FAMILY,맨투맨/후드티,자켓/ 베스트,1,1,1,79750,0
2025-11-28,FAMILY,인터체인지 (3 in 1),긴바지,1,1,1,47000,0
2025-11-29,FAMILY,긴바지,긴바지,1,1,1,107000,0
2025-11-30,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,40000,0
2025-11-30,FAMILY,가방,자켓/ 베스트,1,1,1,31000,0
2025-11-30,FAMILY,라운드티,라운드티,2,2,2,46900,0
2025-11-30,FAMILY,맨투맨/후드티,다운/ 패딩,1,1,1,97000,0
2025-11-30,FAMILY,바람막이,볼캡,1,1,1,21850,0
2025-11-30,FAMILY,셋업,라운드티,1,1,1,29000,0
2025-12-01,FAMILY,자켓/베스트,셋업,1,1,1,89000,0
2025-12-04,SILVER,셋업,셋업,1,1,2,176980,0
2025-12-07,FAMILY,긴바지,패딩/슬림다운,1,1,1,89000,0
2025-12-09,FAMILY,셋업,부츠,1,1,1,148500,0
2025-12-09,FAMILY,셋업,셋업,1,1,1,126260,0
2025-12-09,GOLD,장갑,셋업,1,1,1,83510,0
2025-12-09,GOLD,장갑,라운드티,1,1,1,32850,0
2025-12-10,FAMILY,폴로티/집업,긴바지,1,1,1,45880,0
2025-12-11,FAMILY,라운드티,긴바지,1,1,1,47000,0
2025-12-11,FAMILY,셋업,맨투맨/후드티,1,1,1,46410,0
2025-12-11,FAMILY,액세서리,맨투맨/후드티,1,1,1,46410,0
2025-12-12,FAMILY,하이킹,볼캡,1,1,1,18000,0
2025-12-14,FAMILY,UNKNOWN,라운드티,1,1,1,33710,0
2025-12-14,FAMILY,등산화,등산화,1,1,1,132300,0
2025-12-14,FAMILY,라운드티,라운드티,1,1,1,35000,0
2025-12-15,FAMILY,UNKNOWN,긴바지,1,1,1,33940,0
2025-12-15,FAMILY,UNKNOWN,셋업,1,1,1,30060,0
2025-12-15,FAMILY,라운드티,상의,1,1,1,37000,0
2025-12-15,FAMILY,셋업,셋업,2,2,3,190000,0
2025-12-15,FAMILY,액세서리,장갑,1,1,1,29000,0
2025-12-16,FAMILY,긴바지,자켓/ 베스트,1,1,1,38000,0
2025-12-17,FAMILY,가방,셋업,1,1,1,31000,0
2025-12-17,FAMILY,긴바지,바람막이,1,1,1,124000,0
2025-12-17,FAMILY,긴바지,볼캡,1,1,1,37000,0
2025-12-17,FAMILY,등산화,등산화,1,1,1,114070,0
2025-12-17,FAMILY,미드/롱다운,미드/롱다운,1,1,2,324000,0
2025-12-18,FAMILY,등산화,라운드티,1,1,1,33510,0
2025-12-18,FAMILY,라운드티,라운드티,1,1,1,33510,0
2025-12-18,FAMILY,미드/롱다운,라운드티,1,1,1,17500,0
2025-12-18,FAMILY,셋업,긴바지,1,1,1,25000,0
2025-12-18,FAMILY,자켓/ 베스트,맨투맨/후드티,1,1,1,49000,0
2025-12-20,FAMILY,긴바지,긴바지,1,1,1,34890,0
2025-12-20,FAMILY,자켓/ 베스트,긴바지,1,1,1,34890,0
2025-12-20,FAMILY,자켓/베스트,자켓/베스트,1,1,1,57000,0
2025-12-21,FAMILY,가방,자켓/ 베스트,1,1,1,40000,0
2025-12-21,FAMILY,다운/ 패딩,자켓/베스트,1,1,1,59000,0
2025-12-21,FAMILY,다운/ 패딩,맨투맨/후드티,1,1,1,49000,0
2025-12-23,FAMILY,바람막이,다운/ 패딩,1,1,1,166800,0
2025-12-23,FAMILY,반바지,자켓/ 베스트,1,1,1,40000,0
2025-12-23,FAMILY,셋업,부츠,1,1,1,83000,0
2025-12-23,FAMILY,셋업,셋업,1,1,2,62000,0
2025-12-23,SILVER,맨투맨/후드티,다운/ 패딩,1,1,1,164000,0
2025-12-23,SILVER,맨투맨/후드티,자켓/베스트,1,1,1,82490,0
2025-12-25,FAMILY,상의,자켓/ 베스트,1,1,1,30000,0
2025-12-25,FAMILY,셋업,등산화,1,1,1,127200,0
2025-12-25,FAMILY,셋업,UNKNOWN,1,1,1,29000,0
2025-12-26,FAMILY,라운드티,자켓/ 베스트,1,1,1,29100,0
2025-12-26,FAMILY,셋업,셋업,1,1,1,61240,0
2025-12-26,FAMILY,자켓/베스트,자켓/ 베스트,1,1,1,80000,0
2025-12-26,FAMILY,하이킹,셋업,1,1,1,74000,0
2025-12-26,FAMILY,하이킹,맨투맨/후드티,1,1,1,49000,0
2025-12-27,FAMILY,긴바지,긴바지,2,2,2,74000,0
2025-12-27,FAMILY,긴바지,자켓/ 베스트,1,1,1,71000,0
2025-12-27,FAMILY,라운드티,자켓/ 베스트,1,1,1,71000,0
2025-12-27,FAMILY,라운드티,긴바지,1,1,1,39000,0
2025-12-27,FAMILY,볼캡,셋업,1,1,1,90990,0
2025-12-27,FAMILY,볼캡,긴바지,1,1,1,35000,0
2025-12-27,FAMILY,셋업,자켓/ 베스트,1,1,1,71000,0
2025-12-27,FAMILY,셋업,긴바지,1,1,1,39000,0
2025-12-27,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,111000,0
2025-12-29,FAMILY,가방,셋업,1,1,1,130820,0
2025-12-29,FAMILY,미드/롱다운,다운/ 패딩,1,1,1,158000,0
2025-12-31,FAMILY,상의,상의,1,1,1,53000,0
2026-01-03,FAMILY,셋업,셋업,1,1,1,109690,0
2026-01-10,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,97000,0
2026-01-11,FAMILY,UNKNOWN,맨투맨/후드티,1,1,1,55730,0
2026-01-12,FAMILY,하이킹,액세서리,1,1,2,18000,0
2026-01-13,FAMILY,셋업,셋업,1,1,1,89000,0
2026-01-14,FAMILY,UNKNOWN,등산화,1,1,1,101000,0
2026-01-14,FAMILY,등산화,등산화,1,1,1,127870,0
2026-01-16,FAMILY,부츠,패딩/슬림다운,1,1,1,86090,0
2026-01-17,FAMILY,부츠,부츠,1,1,1,111300,0
2026-01-17,FAMILY,셋업,셋업,1,1,1,89000,0
2026-01-19,FAMILY,긴바지,액세서리,1,1,3,26560,0
2026-01-19,FAMILY,액세서리,셋업,1,1,1,136860,0
2026-01-19,FAMILY,액세서리,액세서리,1,1,3,26560,0
2026-01-22,FAMILY,맨투맨/후드티,맨투맨/후드티,1,1,1,59000,0
2026-01-24,FAMILY,미드/롱다운,자켓/베스트,1,1,1,51600,0
2026-01-26,FAMILY,상의,등산화,1,1,1,125200,0
2026-01-27,FAMILY,등산화,액세서리,1,1,2,12230,0
2026-01-28,FAMILY,액세서리,라운드티,1,1,1,24980,0
2026-01-28,FAMILY,자켓/베스트,라운드티,1,1,1,24980,0
2026-01-29,FAMILY,등산화,등산화,1,1,1,128300,0
2026-01-30,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,10579,0
2026-01-30,FAMILY,등산화,등산화,1,1,1,106930,0
2026-01-30,FAMILY,라운드티,미드/롱다운,1,1,1,325000,0
2026-01-30,FAMILY,상의,긴바지,1,1,1,79600,0
2026-01-30,FAMILY,셋업,긴바지,1,1,1,27650,0
